scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,6,3,3,18,1742,stochastic_greedy,square,success,8,0.000826434,7,8,6,,,,,
small,6,3,3,18,1742,genetic_greedy,square,success,7,0.107191054,7,7,6,12573,1,3,7.953551260637875e-05,3.0
small,6,3,3,18,1742,genetic_stochastic,square,success,7,0.216223291,7,7,6,12681,1734,2897,0.13674000473148806,1.6707035755478663
small,6,3,3,19,1842,greedy,square,success,7,0.000589008,7,7,6,,,,,
small,6,3,3,19,1842,stochastic_greedy,square,success,7,0.000653376,7,7,6,,,,,
small,6,3,3,19,1842,genetic_greedy,square,success,7,0.08904011,7,7,6,12607,880,916,0.06980249067978107,1.040909090909091
small,6,3,3,19,1842,genetic_stochastic,square,success,7,0.313879417,7,7,6,12497,1725,3300,0.13803312795070816,1.9130434782608696
small,6,3,3,20,1942,greedy,square,success,7,0.000717868,7,7,6,,,,,
small,6,3,3,20,1942,stochastic_greedy,square,success,7,0.000659375,7,6,6,,,,,
small,6,3,3,20,1942,genetic_greedy,square,success,7,0.125302898,7,7,6,12601,177,240,0.014046504245694785,1.3559322033898304
small,6,3,3,20,1942,genetic_stochastic,square,success,6,0.094423108,6,6,6,12514,208,335,0.01662138404986415,1.6105769230769231
small,6,3,3,21,2042,greedy,square,success,8,0.00057899,8,8,6,,,,,
small,6,3,3,21,2042,stochastic_greedy,square,success,8,0.000582318,8,7,6,,,,,
small,6,3,3,21,2042,genetic_greedy,square,success,7,0.097422538,7,6,6,12592,89,194,0.007067979669631512,2.1797752808988764
small,6,3,3,21,2042,genetic_stochastic,square,success,7,0.156272445,7,7,6,12574,1012,1601,0.08048353745824717,1.58201581027668
small,6,3,3,22,2142,greedy,square,success,7,0.000674394,7,7,6,,,,,
small,6,3,3,22,2142,stochastic_greedy,square,success,7,0.000662797,7,7,6,,,,,
small,6,3,3,22,2142,genetic_greedy,square,success,7,0.130778468,7,7,6,12641,353,617,0.027925005933074915,1.7478753541076488
small,6,3,3,22,2142,genetic_stochastic,square,success,7,0.18540456,7,7,6,12710,1384,2240,0.1088906372934697,1.6184971098265897
small,6,3,3,23,2242,greedy,square,success,7,0.000598791,7,7,6,,,,,
small,6,3,3,23,2242,stochastic_greedy,square,success,7,0.000561409,7,7,6,,,,,
small,6,3,3,23,2242,genetic_greedy,square,success,6,0.087929034,6,6,6,12574,19,26,0.0015110545570224273,1.368421052631579
small,6,3,3,23,2242,genetic_stochastic,square,success,6,0.094436981,6,6,6,12719,59,98,0.004638729459863196,1.6610169491525424
small,6,3,3,24,2342,greedy,square,success,8,0.000608677,7,8,6,,,,,
small,6,3,3,24,2342,stochastic_greedy,square,success,8,0.000646263,8,7,6,,,,,
small,6,3,3,24,2342,genetic_greedy,square,success,7,0.100613526,7,7,6,12534,30,66,0.0023934897079942556,2.2
small,6,3,3,24,2342,genetic_stochastic,square,success,7,0.079749507,7,7,6,12546,132,222,0.010521281683405069,1.6818181818181819
small,6,3,3,25,2442,greedy,square,success,8,0.000694961,8,8,6,,,,,
small,6,3,3,25,2442,stochastic_greedy,square,success,7,0.000673383,7,7,6,,,,,
small,6,3,3,25,2442,genetic_greedy,square,success,8,0.288815515,8,8,6,12694,1799,2402,0.14172049787301086,1.3351862145636464
small,6,3,3,25,2442,genetic_stochastic,square,success,7,0.248278836,7,7,6,12622,2092,5099,0.16574235461891934,2.4373804971319313
small,6,3,3,26,2542,greedy,square,success,8,0.000742283,8,6,6,,,,,
small,6,3,3,26,2542,stochastic_greedy,square,success,8,0.000724407,8,7,6,,,,,
small,6,3,3,26,2542,genetic_greedy,square,success,7,0.220506586,6,7,6,12677,1369,2726,0.10799084957008756,1.9912344777209643
small,6,3,3,26,2542,genetic_stochastic,square,success,7,0.331743679,7,7,6,12562,4238,5710,0.3373666613596561,1.347333647947145
small,6,3,3,27,2642,greedy,square,success,7,0.00075009,7,7,6,,,,,
small,6,3,3,27,2642,stochastic_greedy,square,success,8,0.000593626,8,7,6,,,,,
small,6,3,3,27,2642,genetic_greedy,square,success,7,0.197689591,7,7,6,12566,1263,1944,0.10050931083877129,1.5391923990498813
small,6,3,3,27,2642,genetic_stochastic,square,success,7,0.251483796,7,7,6,12613,3045,3484,0.24141758503131688,1.1441707717569787
small,6,3,3,28,2742,greedy,square,success,8,0.000740664,8,8,6,,,,,
small,6,3,3,28,2742,stochastic_greedy,square,success,7,0.000527733,7,7,6,,,,,
small,6,3,3,28,2742,genetic_greedy,square,success,7,0.101383111,7,7,6,12654,109,156,0.008613877034929666,1.4311926605504588
small,6,3,3,28,2742,genetic_stochastic,square,success,7,0.435448225,7,7,6,12631,2417,6112,0.191354603752672,2.5287546545304096
small,6,3,3,29,2842,greedy,square,success,7,0.000665581,7,7,6,,,,,
small,6,3,3,29,2842,stochastic_greedy,square,success,8,0.0006263,8,7,6,,,,,
small,6,3,3,29,2842,genetic_greedy,square,success,7,0.102576525,7,7,6,12598,41,49,0.0032544848388633115,1.1951219512195121
small,6,3,3,29,2842,genetic_stochastic,square,success,7,0.157247586,6,7,6,12718,678,1219,0.05331026891020601,1.7979351032448379
small,6,3,3,30,2942,greedy,square,success,7,0.000532111,7,7,6,,,,,
small,6,3,3,30,2942,stochastic_greedy,square,success,7,0.000683015,7,7,6,,,,,
small,6,3,3,30,2942,genetic_greedy,square,success,7,0.117056854,6,7,6,12633,267,535,0.021135122298741392,2.0037453183520597
small,6,3,3,30,2942,genetic_stochastic,square,success,6,0.07826708,6,6,6,12601,229,395,0.018173160860249185,1.724890829694323
small,6,3,3,1,42,cplex,square,optimal,7,1.271257393,7,7,6,,,,,
small,6,3,3,2,142,cplex,square,optimal,6,0.27409071,6,6,6,,,,,
small,6,3,3,3,242,cplex,square,optimal,7,1.691213046,7,7,6,,,,,
small,6,3,3,4,342,cplex,square,optimal,6,0.321528588,6,6,6,,,,,
small,6,3,3,5,442,cplex,square,optimal,7,1.51203678,7,7,6,,,,,
small,6,3,3,6,542,cplex,square,optimal,7,2.547103724,7,7,6,,,,,
small,6,3,3,7,642,cplex,square,optimal,6,0.325574004,6,6,6,,,,,
small,6,3,3,8,742,cplex,square,optimal,7,1.986087348,7,7,6,,,,,
small,6,3,3,9,842,cplex,square,optimal,6,0.381167918,6,6,6,,,,,
small,6,3,3,10,942,cplex,square,optimal,7,1.633402083,7,7,6,,,,,
small,6,3,3,1,42,merge_greedy,square,success,9,0.004684844,9,6,6,,,,,
small,6,3,3,2,142,merge_greedy,square,success,6,0.006732604,6,6,6,,,,,
small,6,3,3,3,242,merge_greedy,square,success,7,0.010643255,7,7,6,,,,,
small,6,3,3,4,342,merge_greedy,square,success,7,0.009435139,6,7,6,,,,,
small,6,3,3,5,442,merge_greedy,square,success,8,0.006860447,7,8,6,,,,,
small,6,3,3,6,542,merge_greedy,square,success,7,0.00579704,7,7,6,,,,,
small,6,3,3,7,642,merge_greedy,square,success,8,0.005082837,8,6,6,,,,,
small,6,3,3,8,742,merge_greedy,square,success,8,0.008365332,8,5,6,,,,,
small,6,3,3,9,842,merge_greedy,square,success,8,0.003877776,6,8,6,,,,,
small,6,3,3,10,942,merge_greedy,square,success,9,0.00418977,9,6,6,,,,,
small,6,3,3,1,42,beam_search,square,success,7,0.013331478,7,7,6,,,,,
small,6,3,3,2,142,beam_search,square,success,6,0.016234954,6,6,6,,,,,
small,6,3,3,3,242,beam_search,square,success,8,0.028794814,8,7,6,,,,,
small,6,3,3,4,342,beam_search,square,success,7,0.017391176,6,7,6,,,,,
small,6,3,3,5,442,beam_search,square,success,7,0.019143766,7,7,6,,,,,
small,6,3,3,6,542,beam_search,square,success,7,0.019604368,7,7,6,,,,,
small,6,3,3,7,642,beam_search,square,success,7,0.015388833,6,7,6,,,,,
small,6,3,3,8,742,beam_search,square,success,7,0.023672307,6,7,6,,,,,
small,6,3,3,9,842,beam_search,square,success,7,0.024059806,7,7,6,,,,,
small,6,3,3,10,942,beam_search,square,success,7,0.02153567,7,7,6,,,,,
small,8,3,3,1,42,greedy,square,success,8,0.000901572,8,8,8,,,,,
small,8,3,3,1,42,stochastic_greedy,square,success,9,0.000728828,8,9,8,,,,,
small,8,3,3,1,42,genetic_greedy,square,success,8,0.312796231,8,8,8,12673,2405,4102,0.18977353428548882,1.7056133056133056
small,8,3,3,1,42,genetic_stochastic,square,success,8,0.258805641,8,8,8,12476,1345,3867,0.10780698941968579,2.875092936802974
small,8,3,3,2,142,greedy,square,success,8,0.001021569,8,8,8,,,,,
small,8,3,3,2,142,stochastic_greedy,square,success,9,0.000668924,9,9,8,,,,,
small,8,3,3,2,142,genetic_greedy,square,success,7,0.201345395,7,7,8,12663,477,1423,0.037668798862828715,2.9832285115303985
small,8,3,3,2,142,genetic_stochastic,square,success,7,0.103612521,7,7,8,12689,400,1122,0.03152336669556308,2.805
small,8,3,3,3,242,greedy,square,success,9,0.000918032,9,8,8,,,,,
small,8,3,3,3,242,stochastic_greedy,square,success,9,0.003394395,8,9,8,,,,,
small,8,3,3,3,242,genetic_greedy,square,success,8,0.201280302,8,8,8,12657,194,920,0.015327486766216323,4.742268041237113
small,8,3,3,3,242,genetic_stochastic,square,success,7,0.108201921,7,7,8,12715,322,986,0.02532441997640582,3.062111801242236
small,8,3,3,4,342,greedy,square,success,9,0.000995815,9,9,8,,,,,
small,8,3,3,4,342,stochastic_greedy,square,success,8,0.000796762,8,8,8,,,,,
small,8,3,3,4,342,genetic_greedy,square,success,8,0.150059081,8,8,8,12722,565,1579,0.044411256091809466,2.7946902654867256
small,8,3,3,4,342,genetic_stochastic,square,success,7,0.131696728,7,7,8,12555,335,974,0.026682596575069693,2.9074626865671642
small,8,3,3,5,442,greedy,square,success,8,0.000802317,8,8,8,,,,,
small,8,3,3,5,442,stochastic_greedy,square,success,8,0.000767066,8,8,8,,,,,
small,8,3,3,5,442,genetic_greedy,square,success,8,0.412581166,8,8,8,12508,943,3267,0.07539174928046051,3.464475079533404
small,8,3,3,5,442,genetic_stochastic,square,success,8,0.771813792,8,8,8,12540,3292,11092,0.2625199362041467,3.3693803159173754
small,8,3,3,6,542,greedy,square,success,9,0.000865299,9,9,8,,,,,
small,8,3,3,6,542,stochastic_greedy,square,success,8,0.000801286,8,8,8,,,,,
small,8,3,3,6,542,genetic_greedy,square,success,8,0.239169978,8,8,8,12638,613,1635,0.04850451020731129,2.66721044045677
small,8,3,3,6,542,genetic_stochastic,square,success,8,0.547813025,8,7,8,12564,5181,10251,0.4123686723973257,1.9785755645628258
small,8,3,3,7,642,greedy,square,success,8,0.001004196,8,8,8,,,,,
small,8,3,3,7,642,stochastic_greedy,square,success,8,0.001221733,8,8,8,,,,,
small,8,3,3,7,642,genetic_greedy,square,success,8,0.483768238,8,8,8,12571,1576,6071,0.1253679102696683,3.8521573604060912
small,8,3,3,7,642,genetic_stochastic,square,success,7,0.136122912,7,7,8,12617,289,851,0.02290560355076484,2.944636678200692
small,8,3,3,8,742,greedy,square,success,8,0.000636139,8,8,8,,,,,
small,8,3,3,8,742,stochastic_greedy,square,success,9,0.000621681,7,9,8,,,,,
small,8,3,3,8,742,genetic_greedy,square,success,8,0.145834659,8,8,8,12607,1055,1103,0.08368366780360117,1.0454976303317536
small,8,3,3,8,742,genetic_stochastic,square,success,7,0.082566712,7,7,8,12665,152,505,0.012001579155151994,3.3223684210526314
small,8,3,3,9,842,greedy,square,success,9,0.000804167,8,9,8,,,,,
small,8,3,3,9,842,stochastic_greedy,square,success,8,0.000807318,8,8,8,,,,,
small,8,3,3,9,842,genetic_greedy,square,success,8,0.339351263,8,8,8,12579,4141,5019,0.3291994594164878,1.2120260806568461
small,8,3,3,9,842,genetic_stochastic,square,success,7,0.213441254,7,7,8,12625,1687,2110,0.13362376237623763,1.2507409602845287
small,8,3,3,10,942,greedy,square,success,9,0.000878633,9,9,8,,,,,
small,8,3,3,10,942,stochastic_greedy,square,success,8,0.000784223,8,8,8,,,,,
small,8,3,3,10,942,genetic_greedy,square,success,8,0.968817793,8,8,8,12661,5450,11118,0.43045573019508726,2.04
small,8,3,3,10,942,genetic_stochastic,square,success,8,0.529822312,8,8,8,12593,2095,7148,0.1663622647502581,3.4119331742243437
small,8,3,3,11,1042,greedy,square,success,8,0.000920154,7,8,8,,,,,
small,8,3,3,11,1042,stochastic_greedy,square,success,8,0.000684685,8,7,8,,,,,
small,8,3,3,11,1042,genetic_greedy,square,success,8,0.146646553,7,8,8,12594,104,476,0.008257900587581388,4.576923076923077
small,8,3,3,11,1042,genetic_stochastic,square,success,8,0.349077837,7,8,8,12583,1399,4428,0.11118175315902408,3.165117941386705
small,8,3,3,12,1142,greedy,square,success,8,0.000896265,8,8,8,,,,,
small,8,3,3,12,1142,stochastic_greedy,square,success,8,0.000619742,8,8,8,,,,,
small,8,3,3,12,1142,genetic_greedy,square,success,8,0.190375922,8,8,8,12593,310,1181,0.024616850631303106,3.8096774193548386
small,8,3,3,12,1142,genetic_stochastic,square,success,7,0.591582457,7,7,8,12588,2129,6397,0.16912932952017795,3.0046970408642557
small,8,3,3,13,1242,greedy,square,success,9,0.000673974,7,9,8,,,,,
small,8,3,3,13,1242,stochastic_greedy,square,success,8,0.000796709,8,8,8,,,,,
small,8,3,3,13,1242,genetic_greedy,square,success,8,0.495030862,8,8,8,12534,1026,4485,0.08185734801340354,4.371345029239766
small,8,3,3,13,1242,genetic_stochastic,square,success,8,0.189989678,8,8,8,12569,1162,2173,0.09244967777866178,1.870051635111876
small,8,3,3,14,1342,greedy,square,success,8,0.000736047,8,8,8,,,,,
small,8,3,3,14,1342,stochastic_greedy,square,success,9,0.000876553,8,9,8,,,,,
small,8,3,3,14,1342,genetic_greedy,square,success,8,0.143981827,8,8,8,12571,401,1116,0.03189881473232042,2.7830423940149625
small,8,3,3,14,1342,genetic_stochastic,square,success,8,0.476586387,8,8,8,12636,1976,5854,0.15637860082304528,2.9625506072874495
small,8,3,3,15,1442,greedy,square,success,8,0.000888189,8,8,8,,,,,
small,8,3,3,15,1442,stochastic_greedy,square,success,8,0.000845906,8,8,8,,,,,
small,8,3,3,15,1442,genetic_greedy,square,success,8,0.222378111,8,8,8,12541,1023,2041,0.0815724423889642,1.9951124144672532
small,8,3,3,15,1442,genetic_stochastic,square,success,8,0.374554688,8,8,8,12620,1582,4182,0.12535657686212362,2.643489254108723
small,8,3,3,16,1542,greedy,square,success,7,0.000743588,7,7,8,,,,,
small,8,3,3,16,1542,stochastic_greedy,square,success,7,0.000723141,7,7,8,,,,,
small,8,3,3,16,1542,genetic_greedy,square,success,7,0.176073752,7,7,8,12621,218,674,0.017272799302749386,3.091743119266055
small,8,3,3,16,1542,genetic_stochastic,square,success,7,0.347859045,7,7,8,12601,2098,5145,0.16649472264106024,2.452335557673975
small,8,3,3,17,1642,greedy,square,success,8,0.000626471,8,8,8,,,,,
small,8,3,3,17,1642,stochastic_greedy,square,success,8,0.000634752,8,8,8,,,,,
small,8,3,3,17,1642,genetic_greedy,square,success,8,0.492542623,7,8,8,12557,1388,5441,0.11053595604045552,3.920028818443804
small,8,3,3,17,1642,genetic_stochastic,square,success,7,0.269177167,7,7,8,12614,2510,3949,0.19898525447915016,1.5733067729083665
small,8,3,3,18,1742,greedy,square,success,9,0.00081342,9,9,8,,,,,
small,8,3,3,18,1742,stochastic_greedy,square,success,8,0.000957113,7,8,8,,,,,
small,8,3,3,18,1742,genetic_greedy,square,success,7,0.130556141,7,7,8,12687,134,451,0.010561992590841018,3.3656716417910446
small,8,3,3,18,1742,genetic_stochastic,square,success,7,0.121821919,7,7,8,12635,538,1107,0.04258013454689355,2.057620817843866
small,8,3,3,19,1842,greedy,square,success,7,0.000891563,7,7,8,,,,,
small,8,3,3,19,1842,stochastic_greedy,square,success,9,0.000655689,9,8,8,,,,,
small,8,3,3,19,1842,genetic_greedy,square,success,7,0.156944074,7,7,8,12672,1022,1292,0.08065025252525253,1.264187866927593
small,8,3,3,19,1842,genetic_stochastic,square,success,7,0.295680424,7,7,8,12613,2390,5083,0.18948703718385793,2.1267782426778243
small,8,3,3,20,1942,greedy,square,success,8,0.000834968,7,8,8,,,,,
small,8,3,3,20,1942,stochastic_greedy,square,success,8,0.000679559,8,8,8,,,,,
small,8,3,3,20,1942,genetic_greedy,square,success,7,0.506394876,7,7,8,12542,1518,4733,0.12103332801785999,3.1179183135704873
small,8,3,3,20,1942,genetic_stochastic,square,success,7,0.605549046,7,7,8,12639,2395,9543,0.18949283962338792,3.98455114822547
small,8,3,3,21,2042,greedy,square,success,8,0.000967781,7,8,8,,,,,
small,8,3,3,21,2042,stochastic_greedy,square,success,9,0.00089168,8,9,8,,,,,
small,8,3,3,21,2042,genetic_greedy,square,success,8,0.213423244,8,8,8,12602,232,1148,0.018409776225995874,4.948275862068965
small,8,3,3,21,2042,genetic_stochastic,square,success,8,0.276000434,8,7,8,12551,1756,3100,0.13990917058401722,1.765375854214123
small,8,3,3,22,2142,greedy,square,success,8,0.000742865,8,8,8,,,,,
small,8,3,3,22,2142,stochastic_greedy,square,success,9,0.000787668,9,9,8,,,,,
small,8,3,3,22,2142,genetic_greedy,square,success,8,0.43004008,8,8,8,12483,2322,5798,0.18601297764960345,2.4969853574504737
small,8,3,3,22,2142,genetic_stochastic,square,success,7,0.226185477,7,7,8,12648,2905,3464,0.22968058191018342,1.1924268502581756
small,8,3,3,23,2242,greedy,square,success,8,0.00087638,8,8,8,,,,,
small,8,3,3,23,2242,stochastic_greedy,square,success,8,0.000753569,8,8,8,,,,,
small,8,3,3,23,2242,genetic_greedy,square,success,8,0.458658487,8,8,8,12644,3678,6749,0.2908889591901297,1.8349646547036433
small,8,3,3,23,2242,genetic_stochastic,square,success,7,0.380972935,7,7,8,12648,2791,7119,0.22066729917773562,2.550698674310283
small,8,3,3,24,2342,greedy,square,success,9,0.000905135,9,9,8,,,,,
small,8,3,3,24,2342,stochastic_greedy,square,success,9,0.000870235,8,9,8,,,,,
small,8,3,3,24,2342,genetic_greedy,square,success,8,0.27124887,8,7,8,12696,1903,2534,0.14988972904851922,1.3315817130846033
small,8,3,3,24,2342,genetic_stochastic,square,success,8,0.299119776,8,8,8,12675,868,3156,0.06848126232741618,3.6359447004608296
small,8,3,3,25,2442,greedy,square,success,8,0.000907906,8,8,8,,,,,
small,8,3,3,25,2442,stochastic_greedy,square,success,9,0.00085793,9,8,8,,,,,
small,8,3,3,25,2442,genetic_greedy,square,success,8,0.365595473,8,8,8,12583,835,3396,0.06635937375824526,4.067065868263473
small,8,3,3,25,2442,genetic_stochastic,square,success,8,0.233515911,8,8,8,12609,1201,2803,0.09524942501387898,2.333888426311407
small,8,3,3,26,2542,greedy,square,success,9,0.001187047,9,9,8,,,,,
small,8,3,3,26,2542,stochastic_greedy,square,success,9,0.000829794,9,9,8,,,,,
small,8,3,3,26,2542,genetic_greedy,square,success,8,0.301318362,8,8,8,12558,2374,3847,0.18904284121675427,1.6204717775905644
small,8,3,3,26,2542,genetic_stochastic,square,success,7,0.16728533,7,7,8,12540,958,1576,0.07639553429027113,1.6450939457202505
small,8,3,3,27,2642,greedy,square,success,8,0.000748311,7,8,8,,,,,
small,8,3,3,27,2642,stochastic_greedy,square,success,8,0.000740131,8,8,8,,,,,
small,8,3,3,27,2642,genetic_greedy,square,success,7,0.128581507,7,7,8,12663,20,74,0.0015794045644791914,3.7
small,8,3,3,27,2642,genetic_stochastic,square,success,7,0.124051743,7,7,8,12577,266,662,0.021149717738729427,2.488721804511278
small,8,3,3,28,2742,greedy,square,success,8,0.000633186,8,7,8,,,,,
small,8,3,3,28,2742,stochastic_greedy,square,success,8,0.000775498,8,8,8,,,,,
small,8,3,3,28,2742,genetic_greedy,square,success,8,0.146331323,8,8,8,12619,145,565,0.011490609398526032,3.896551724137931
small,8,3,3,28,2742,genetic_stochastic,square,success,7,0.10036656,7,7,8,12654,311,892,0.024577208787735103,2.8681672025723475
small,8,3,3,29,2842,greedy,square,success,8,0.000922331,8,8,8,,,,,
small,8,3,3,29,2842,stochastic_greedy,square,success,9,0.00080723,8,9,8,,,,,
small,8,3,3,29,2842,genetic_greedy,square,success,7,0.098162456,7,7,8,12527,36,81,0.002873792607966792,2.25
